Data,Hora,umidAmb,tempAmb,tempSubst,tempSolo,umidGas,tempGas,decDeBiogas,volumeTotal
2021-05-04,10:22:09,69.900000000000006,22.899999999999999,19.120000000000001,19.440000000000001,86.730000000000004,21.989999999999998,0,0.040000000000000001
2021-05-04,10:31:18,71.299999999999997,23.600000000000001,19.059999999999999,19.440000000000001,86.120000000000005,22.829999999999998,0,0.040000000000000001
2021-05-04,10:40:26,69,24.100000000000001,19.059999999999999,19.440000000000001,85.510000000000005,23.52,0,0.040000000000000001
2021-05-04,10:51:09,66.099999999999994,24.199999999999999,19.059999999999999,19.440000000000001,84.670000000000002,24.309999999999999,0,0.040000000000000001
2021-05-04,11:18:34,61.200000000000003,25.199999999999999,19.059999999999999,19.440000000000001,79.099999999999994,33.710000000000001,0,0.040000000000000001
2021-05-04,11:27:50,59.799999999999997,25,19,19.440000000000001,73.650000000000006,49.950000000000003,0,0.040000000000000001
2021-05-04,11:36:58,60.700000000000003,25.600000000000001,19,19.440000000000001,66.359999999999999,36.380000000000003,0,0.040000000000000001
2021-05-04,11:55:23,58.299999999999997,26.199999999999999,19,19.440000000000001,62.460000000000001,38.340000000000003,0,0.040000000000000001
2021-05-04,12:13:38,56.700000000000003,26.399999999999999,19,19.440000000000001,56.710000000000001,38.799999999999997,0,0.040000000000000001
2021-05-04,12:22:48,55,26.199999999999999,18.940000000000001,19.440000000000001,55.57,36.670000000000002,0,0.040000000000000001
2021-05-04,12:41:06,56,26.600000000000001,18.940000000000001,19.440000000000001,54.5,36.020000000000003,0,0.040000000000000001
2021-05-04,12:50:45,51.700000000000003,27.199999999999999,18.940000000000001,19.440000000000001,53.780000000000001,37.939999999999998,0,0.040000000000000001
2021-05-04,12:59:53,53.700000000000003,27,18.940000000000001,19.440000000000001,51.229999999999997,10.289999999999999,0,0.040000000000000001
2021-05-04,13:18:17,54.100000000000001,26.699999999999999,18.940000000000001,19.440000000000001,48.369999999999997,38.740000000000002,0,0.040000000000000001
2021-05-04,13:36:58,53.5,26.899999999999999,18.940000000000001,19.440000000000001,48.390000000000001,37.710000000000001,0,0.040000000000000001
2021-05-04,13:46:07,52.200000000000003,27.899999999999999,18.940000000000001,19.440000000000001,47.409999999999997,39.030000000000001,0,0.040000000000000001
2021-05-04,14:06:13,46.700000000000003,28.399999999999999,18.940000000000001,19.440000000000001,44.030000000000001,41.18,0,0.040000000000000001
2021-05-04,14:24:38,47.799999999999997,28.800000000000001,18.940000000000001,19.379999999999999,43.07,42.609999999999999,0,0.040000000000000001
2021-05-04,15:01:20,45.5,28.399999999999999,18.940000000000001,19.379999999999999,41.25,43.109999999999999,0,0.040000000000000001
2021-05-04,15:19:36,44.899999999999999,28.100000000000001,18.879999999999999,19.379999999999999,41.789999999999999,35.899999999999999,0,0.040000000000000001
2021-05-04,15:37:53,43.299999999999997,27.600000000000001,18.940000000000001,19.379999999999999,90.090000000000003,30.84,0,0.040000000000000001
2021-05-04,16:14:58,45.399999999999999,25.699999999999999,18.879999999999999,19.379999999999999,46.740000000000002,26.239999999999998,0,0.040000000000000001
2021-05-04,16:24:06,47.100000000000001,25.300000000000001,18.940000000000001,19.379999999999999,47.600000000000001,31.739999999999998,0,0.040000000000000001
2021-05-04,16:33:13,50.200000000000003,25.199999999999999,18.879999999999999,19.379999999999999,48.5,24.940000000000001,0,0.040000000000000001
2021-05-04,16:42:31,50.899999999999999,25,18.879999999999999,19.379999999999999,49.240000000000002,24.57,0,0.040000000000000001
2021-05-04,17:37:21,57.399999999999999,23,18.879999999999999,19.379999999999999,64.480000000000004,21.84,0,0.040000000000000001
2021-05-04,17:46:37,55.899999999999999,22.600000000000001,18.940000000000001,19.379999999999999,53.649999999999999,21.239999999999998,0,0.040000000000000001
2021-05-04,17:55:46,58.799999999999997,22.399999999999999,18.940000000000001,19.379999999999999,61.32,20.739999999999998,0,0.040000000000000001
2021-05-04,18:14:03,64.400000000000006,21.5,18.940000000000001,19.379999999999999,56.009999999999998,19.68,0,0.040000000000000001
2021-05-04,18:23:11,65.799999999999997,21.300000000000001,18.940000000000001,19.379999999999999,56.789999999999999,19.239999999999998,0,0.040000000000000001
2021-05-04,18:32:20,68.400000000000006,20.899999999999999,18.940000000000001,19.379999999999999,55.990000000000002,18.850000000000001,0,0.040000000000000001
2021-05-04,18:41:28,71.099999999999994,20.5,18.940000000000001,19.309999999999999,58.450000000000003,18.440000000000001,0,0.040000000000000001
2021-05-04,18:50:28,73.700000000000003,20.300000000000001,18.940000000000001,19.379999999999999,59.32,18.07,0,0.040000000000000001
2021-05-04,19:08:53,76.099999999999994,19.800000000000001,19,19.379999999999999,61.119999999999997,17.449999999999999,0,0.040000000000000001
2021-05-04,19:27:10,80,18.699999999999999,18.940000000000001,19.379999999999999,49.659999999999997,16.629999999999999,0,0.040000000000000001
2021-05-04,19:37:22,78.299999999999997,18.899999999999999,19,19.379999999999999,63.509999999999998,16.34,0,0.040000000000000001
2021-05-04,19:46:29,79.599999999999994,18.699999999999999,19,19.379999999999999,64.180000000000007,16.190000000000001,0,0.040000000000000001
2021-05-04,20:23:03,84.099999999999994,18.100000000000001,19.059999999999999,19.379999999999999,66.609999999999999,15.51,0,0.040000000000000001
2021-05-04,20:32:12,84.700000000000003,18,19.059999999999999,19.379999999999999,67.299999999999997,20.25,0,0.040000000000000001
2021-05-04,20:41:20,85.299999999999997,17.899999999999999,19.059999999999999,19.379999999999999,67.810000000000002,15.34,0,0.040000000000000001
2021-05-04,20:50:28,85.099999999999994,17.800000000000001,19.059999999999999,19.379999999999999,72.25,15.27,0,0.040000000000000001
2021-05-04,20:59:37,85.700000000000003,17.600000000000001,19.059999999999999,19.379999999999999,68.780000000000001,25.390000000000001,0,0.040000000000000001
2021-05-04,21:08:45,85.799999999999997,17.399999999999999,19.059999999999999,19.379999999999999,69.239999999999995,15.02,0,0.040000000000000001
2021-05-04,21:17:53,86.099999999999994,17.300000000000001,19.120000000000001,19.379999999999999,44.75,14.92,0,0.040000000000000001
2021-05-04,21:27:02,86,17.199999999999999,19.120000000000001,19.379999999999999,70.069999999999993,14.779999999999999,0,0.040000000000000001
2021-05-04,21:36:10,86.900000000000006,17.100000000000001,19.120000000000001,19.379999999999999,70.519999999999996,14.67,0,0.040000000000000001
2021-05-04,21:45:26,87.400000000000006,17,19.120000000000001,19.379999999999999,70.900000000000006,16.640000000000001,0,0.040000000000000001
2021-05-04,21:54:35,87,16.800000000000001,19.120000000000001,19.379999999999999,71.150000000000006,14.35,0,0.040000000000000001
2021-05-04,22:03:43,86.5,16.699999999999999,19.120000000000001,19.379999999999999,71.540000000000006,14.17,0,0.040000000000000001
2021-05-04,22:12:51,87.299999999999997,16.5,19.120000000000001,19.379999999999999,42.189999999999998,14.01,0,0.040000000000000001
2021-05-04,22:31:17,89.200000000000003,16.300000000000001,19.190000000000001,19.379999999999999,72.760000000000005,13.890000000000001,0,0.040000000000000001
2021-05-04,22:40:25,89,16.300000000000001,19.190000000000001,19.379999999999999,73.150000000000006,13.84,0,0.040000000000000001
2021-05-04,22:49:26,90.5,16.300000000000001,19.190000000000001,19.379999999999999,73.450000000000003,13.800000000000001,0,0.040000000000000001
2021-05-04,22:58:34,90.799999999999997,16.199999999999999,19.190000000000001,19.379999999999999,73.819999999999993,13.800000000000001,0,0.040000000000000001
2021-05-04,23:16:59,90,16.100000000000001,19.190000000000001,19.379999999999999,74.420000000000002,13.73,0,0.040000000000000001
2021-05-04,23:44:24,91.400000000000006,15.800000000000001,19.25,19.440000000000001,75.329999999999998,13.550000000000001,0,0.040000000000000001
2021-05-04,23:53:32,91.599999999999994,15.800000000000001,19.190000000000001,19.440000000000001,55.710000000000001,13.49,0,0.040000000000000001
2021-05-05,00:02:40,91.200000000000003,15.699999999999999,19.25,19.440000000000001,75.840000000000003,13.390000000000001,0,0.040000000000000001
2021-05-05,00:21:05,91.599999999999994,15.6,19.25,19.440000000000001,76.319999999999993,13.300000000000001,0,0.040000000000000001
2021-05-05,00:39:22,90.200000000000003,15.4,19.25,19.440000000000001,76.650000000000006,13.02,0,0.040000000000000001
2021-05-05,00:48:38,91.099999999999994,15.300000000000001,19.25,19.440000000000001,76.870000000000005,12.84,0,0.040000000000000001
2021-05-05,00:57:45,91.700000000000003,15.300000000000001,19.25,19.440000000000001,77.049999999999997,12.81,0,0.040000000000000001
2021-05-05,01:06:55,91.400000000000006,15.199999999999999,19.309999999999999,19.440000000000001,77.489999999999995,12.859999999999999,0,0.040000000000000001
2021-05-05,01:16:03,90.200000000000003,15,19.25,19.440000000000001,77.689999999999998,12.77,0,0.040000000000000001
2021-05-05,01:25:12,91.700000000000003,14.800000000000001,19.309999999999999,19.440000000000001,77.689999999999998,12.56,0,0.040000000000000001
2021-05-05,01:34:21,89.700000000000003,14.6,19.309999999999999,19.440000000000001,77.950000000000003,12.470000000000001,0,0.040000000000000001
2021-05-05,01:43:37,90.299999999999997,14.5,19.309999999999999,19.440000000000001,78.090000000000003,12.34,0,0.040000000000000001
2021-05-05,01:52:45,92.400000000000006,14.699999999999999,19.309999999999999,19.440000000000001,78.319999999999993,12.289999999999999,0,0.040000000000000001
2021-05-05,02:11:02,90.200000000000003,14.4,19.309999999999999,19.440000000000001,78.650000000000006,12.1,0,0.040000000000000001
2021-05-05,02:29:19,90.299999999999997,14.1,19.379999999999999,19.5,79,11.84,0,0.040000000000000001
2021-05-05,02:47:35,91.299999999999997,14.199999999999999,19.379999999999999,19.5,79.489999999999995,11.81,0,0.040000000000000001
2021-05-05,02:56:59,90.700000000000003,13.9,19.309999999999999,19.5,79.590000000000003,11.75,0,0.040000000000000001
2021-05-05,03:06:08,92.900000000000006,14,19.309999999999999,19.5,87.129999999999995,11.699999999999999,0,0.040000000000000001
2021-05-05,03:33:33,90.700000000000003,14,19.379999999999999,19.5,80.430000000000007,11.890000000000001,0,0.040000000000000001
2021-05-05,03:42:41,90.099999999999994,13.800000000000001,19.379999999999999,19.5,80.510000000000005,11.75,0,0.040000000000000001
2021-05-05,03:51:50,90.700000000000003,13.800000000000001,19.379999999999999,19.5,80.599999999999994,11.59,0,0.040000000000000001
2021-05-05,04:00:58,90.900000000000006,13.5,19.379999999999999,19.5,80.689999999999998,11.44,0,0.040000000000000001
2021-05-05,04:19:15,91.599999999999994,13.4,19.379999999999999,19.5,81.030000000000001,11.26,0,0.040000000000000001
2021-05-05,04:28:31,90.099999999999994,13.5,19.379999999999999,19.5,81.140000000000001,11.130000000000001,0,0.040000000000000001
2021-05-05,04:37:38,92.099999999999994,13.1,19.379999999999999,19.5,81.230000000000004,8.6799999999999997,0,0.040000000000000001
2021-05-05,05:05:13,91.599999999999994,13.300000000000001,19.379999999999999,19.5,81.849999999999994,11.119999999999999,0,0.040000000000000001
2021-05-05,05:14:21,91.5,13.300000000000001,19.379999999999999,19.559999999999999,81.959999999999994,11.1,0,0.040000000000000001
2021-05-05,05:41:46,92.200000000000003,13.5,19.440000000000001,19.5,82.489999999999995,11.279999999999999,0,0.040000000000000001
2021-05-05,05:50:55,92.799999999999997,13.5,19.379999999999999,19.5,82.510000000000005,11.24,0,0.040000000000000001
2021-05-05,06:00:03,91.799999999999997,13.4,19.379999999999999,19.559999999999999,82.670000000000002,11.25,0,0.040000000000000001
2021-05-05,06:09:19,94.099999999999994,13.4,19.379999999999999,19.559999999999999,82.790000000000006,11.279999999999999,0,0.040000000000000001
2021-05-05,06:36:52,92,13.5,19.379999999999999,19.559999999999999,83.079999999999998,11.130000000000001,0,0.040000000000000001
2021-05-05,06:46:01,92.299999999999997,13.800000000000001,19.440000000000001,19.559999999999999,83.329999999999998,11.32,0,0.040000000000000001
2021-05-05,06:54:53,91.900000000000006,13.9,19.379999999999999,19.559999999999999,83.549999999999997,10.99,0.01,0.050000000000000003
2021-05-05,07:04:02,91.299999999999997,13.699999999999999,19.440000000000001,19.559999999999999,83.609999999999999,11.619999999999999,0,0.050000000000000003
2021-05-05,07:31:27,90.900000000000006,13.800000000000001,19.379999999999999,19.559999999999999,84.030000000000001,12.130000000000001,0,0.050000000000000003
2021-05-05,08:17:17,87.900000000000006,17.300000000000001,19.379999999999999,19.559999999999999,85.549999999999997,15.18,0,0.050000000000000003
2021-05-05,08:26:25,87.799999999999997,17.5,19.379999999999999,19.559999999999999,85.379999999999995,29.350000000000001,0,0.050000000000000003
2021-05-05,08:35:32,87.799999999999997,17.800000000000001,19.379999999999999,19.559999999999999,84.870000000000005,16.57,0,0.050000000000000003
2021-05-05,08:53:59,84.299999999999997,19.100000000000001,19.379999999999999,19.559999999999999,84.629999999999995,16.699999999999999,0,0.050000000000000003
