Data,Hora,tempGasB2,tempAmb,tempGas,umidGasB2,TempSoloB2,umidGas,falhaSensor,tempSubst,umidAmb,falhaSensorB2,VolumeTotalB2,decDeBiogasB2,decDeBiogas,volumeTotal,tempSubstB2,tempSolo
2021-11-01,00:12:30,15.92,16,15.74,97.420000000000002,18.690000000000001,85,SensoresBio1_OK   + SensoresBio2_OK,18.25,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,19,18.940000000000001
2021-11-01,00:27:29,15.869999999999999,15.800000000000001,15.630000000000001,97.670000000000002,18.690000000000001,84.870000000000005,SensoresBio1_OK   + SensoresBio2_OK,18.190000000000001,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,19,18.940000000000001
2021-11-01,00:42:30,15.73,15.6,15.369999999999999,98.159999999999997,18.620000000000001,84.769999999999996,SensoresBio1_OK   + SensoresBio2_OK,18.059999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,19,18.940000000000001
2021-11-01,00:57:30,15.67,15.5,15.289999999999999,98.819999999999993,18.620000000000001,84.780000000000001,SensoresBio1_OK   + SensoresBio2_OK,18.059999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,19,18.940000000000001
2021-11-01,01:12:31,15.57,15.300000000000001,15.15,98.959999999999994,18.620000000000001,84.799999999999997,SensoresBio1_OK   + SensoresBio2_OK,17.940000000000001,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.940000000000001
2021-11-01,01:27:29,15.48,15.300000000000001,15.06,98.659999999999997,18.559999999999999,84.769999999999996,SensoresBio1_OK   + SensoresBio2_OK,17.879999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.940000000000001
2021-11-01,01:42:30,15.44,15.300000000000001,15.029999999999999,98.609999999999999,18.559999999999999,84.75,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.879999999999999
2021-11-01,01:57:29,15.380000000000001,15.300000000000001,15.039999999999999,98.5,18.559999999999999,84.810000000000002,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.879999999999999
2021-11-01,02:12:31,15.359999999999999,15.199999999999999,15.119999999999999,98.5,18.559999999999999,84.969999999999999,SensoresBio1_OK   + SensoresBio2_OK,17.75,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.879999999999999
2021-11-01,02:27:30,15.359999999999999,15.300000000000001,15.119999999999999,98.5,18.5,84.950000000000003,SensoresBio1_OK   + SensoresBio2_OK,17.75,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.879999999999999
2021-11-01,02:42:31,15.34,15.199999999999999,15.09,98.5,18.5,84.870000000000005,SensoresBio1_OK   + SensoresBio2_OK,17.75,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.940000000000001,18.940000000000001
2021-11-01,02:57:29,15.32,15.300000000000001,15.1,98.549999999999997,18.5,84.969999999999999,SensoresBio1_OK   + SensoresBio2_OK,17.75,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.879999999999999
2021-11-01,03:12:31,15.33,15.300000000000001,15.15,98.579999999999998,18.5,85,SensoresBio1_OK   + SensoresBio2_OK,17.75,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.879999999999999
2021-11-01,03:27:30,15.380000000000001,15.5,15.25,98.640000000000001,18.5,85.120000000000005,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.940000000000001
2021-11-01,03:42:30,15.44,15.6,15.33,98.739999999999995,18.5,85.200000000000003,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.940000000000001
2021-11-01,03:57:31,15.460000000000001,15.6,15.449999999999999,98.739999999999995,18.5,85.370000000000005,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.940000000000001
2021-11-01,04:12:29,15.529999999999999,15.699999999999999,15.66,98.799999999999997,18.5,85.489999999999995,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.940000000000001
2021-11-01,04:27:31,15.619999999999999,15.9,15.800000000000001,98.900000000000006,18.5,85.510000000000005,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.940000000000001
2021-11-01,04:42:28,15.65,15.9,15.779999999999999,98.900000000000006,18.5,85.430000000000007,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.879999999999999,18.940000000000001
2021-11-01,04:57:29,15.68,15.9,15.73,98.930000000000007,18.5,85.359999999999999,SensoresBio1_OK   + SensoresBio2_OK,17.809999999999999,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.809999999999999,18.940000000000001
2021-11-01,05:12:29,15.69,15.800000000000001,15.65,98.930000000000007,18.5,85.290000000000006,SensoresBio1_OK   + SensoresBio2_OK,17.75,99.900000000000006,SensoresB2OK,0.059999999999999998,0,0,0,18.809999999999999,18.940000000000001
